"file_title","course_name","filename","filesize","file_path"
"DIAPOSITIVAS TEMA 6. ORGANIZACIÓN DEL MATERIAL GENÉTICO","Genética (Veterinaria)","Tema 6_2019.ppt","47588352","03/d4/03d4690f3386da0feae016e04fa17f6d65a6f173"
"DIAPOSITIVAS TEMA 7. REPLICACIÓN","Genética (Veterinaria)","Tema 7. Replicación.pdf","2644431","99/58/99580a40d40097c06e9883fcf0afeb229662ed53"
"DIAPOSITIVAS TEMA 8. TRANSCRIPCIÓN","Genética (Veterinaria)","Tema 8. Transcripción 2020.pdf","4094655","38/0c/380ced63822eca9e36043fad5f9a43078c9e3c13"
"DIAPOSITIVAS TEMA 9. TRADUCCIÓN","Genética (Veterinaria)","Tema 9. Traducción de ADN.pdf","2459449","dd/13/dd13288306e4b2994826efacec26baab6016e5e3"
"LIBRO 360 PROBELMAS DE GENÉTICA","Genética (Veterinaria)","360problemasdegeneticaResueltospasoapasoCJBenito (2).pdf","201615407","34/0f/340f3f90764da1bd43db346846d53181e73922e9"
"PROBLEMAS GENÉTICA","Genética (Veterinaria)","Problemas de genetica, Grado VET 2019-2020 ok.pdf","208067","9e/d6/9ed6b3097b99f9013f732eff813568a5c3153d4c"
"SEMINARIO 1 - MUTACIONES","Genética (Veterinaria)","SEMINARIO 1_MUTACIONES_2019-2020.pdf","6680276","20/64/206487f2f1739646a0aa68f9bf136cac9248778f"
"SEMINARIO 2 -  TRANSGÉNICOS ","Genética (Veterinaria)","SM2 Transgénicos.pdf","5884864","c5/b1/c5b136ab9c4228e27c279451e7d604e7b0f58c94"
"SEMINARIO 3 - CÉLULAS MADRE","Genética (Veterinaria)","SM3 Células madre.pdf","4478951","26/39/2639a6848c9e2a78fc7aacfabb092b262e36d1ab"
"SOLUCIONES PROBLEMAS DE GENÉTICA","Genética (Veterinaria)","PROBLEMAS GENÉTICA 2019-2020 - SOLUCIONARIO.pdf","881944","4f/72/4f72ffe60ff5fcabb20d5c1a93ba490ef5996020"
"EXAMEN 1","Histología","EXAMEN 1.pptx","14601399","9d/96/9d96e9e01c438eb4a0bc53693cd64d1e1cf3c4f1"
"EXAMEN 2","Histología","EXAMEN 2.pptx","6301534","d5/fa/d5fae0180de0f5439ed30691ea45a6babd7a2621"
"RESUMEN HISTOLOGIA","Histología","RESUMEN HISTOLOGIA.pdf","1489500","4d/c9/4dc99b118219c8ec043d2711c08002ca08c1ae25"
" Elasticidad - Tensión homogénea ","Mecánica de los Medios Continuos","Elasticidad Tensiones Homogéneas.pdf","55255322","b0/e9/b0e9a3141817880cbc4cb1f41dba7143e8e9411d"
"Apuntes Arcos Circulares","Mecánica de los Medios Continuos","Arcos Circulares.pdf","48022868","e9/84/e9846c4527df72d92f08bf1ec91021441d17590b"
"Apuntes Arcos Parabólicos","Mecánica de los Medios Continuos","Arcos Parabólicos.pdf","9098165","1a/a3/1aa3d3847f7df2bf39a51fad78636e83f74f5f33"
"Apuntes Elasticidad Airy","Mecánica de los Medios Continuos","Elasticidad Airy.pdf","40434502","b3/0a/b30a054162b774346117b086edacda234797e453"
"Apuntes Flexión Compuesta","Mecánica de los Medios Continuos","Flexión Compuesta 2026.pdf","88305462","d0/2a/d02ab1850145fbfcb282e90cc1d31c212d2b2f14"
"Apuntes Flexión Pura","Mecánica de los Medios Continuos","FlexioÌn Pura.pdf","62831518","e3/19/e3196fd2c0cff776adc77262aafe71595105c95f"
"Apuntes Flexión Simple","Mecánica de los Medios Continuos","Flexión Simple 2026.pdf","21230241","30/c4/30c4eefaa14dcd33807d3823d165a68413dc4664"
"Apuntes Rótulas Plásticas","Mecánica de los Medios Continuos","Rótulas Plásticas.pdf","40643960","bf/0a/bf0ae4f8c5d9957d194f08eeceaec5d403aa4c6b"
"Conceptos Elasticidad y Flexión Pura","Mecánica de los Medios Continuos","Conceptos y apartados tipo, Elasticidad y Flexión Pura.pdf","124161","ae/2a/ae2a426ea71993c3aa94990c4371960ebc722d46"
"Elasticidad Polares","Mecánica de los Medios Continuos","Polares 2026.pdf","47467372","ad/2c/ad2ca28b61cf931f179d751a37dc1d25be520be0"
"Enunciados Airy","Mecánica de los Medios Continuos","Enunciados Airy-comprimido.pdf","3219352","21/06/210655e6cf101a5a4f0be924cf4995fe32edd1a2"
"Enunciados Elasticidad","Mecánica de los Medios Continuos","Colección Problemas Elasticidad.docx","9316947","2d/0e/2d0ed624e6b9cee6aec9a3026651a677c4e846be"
"Enunciados Plasticidad","Mecánica de los Medios Continuos","Enunciados Plasticidad.pdf","11221338","94/6a/946a936dad0b3e39e0974cf681071a5564a4fd33"
"Enunciados Resistencia","Mecánica de los Medios Continuos","Enunciados Resistencia.pdf","18828842","5b/e6/5be69d1ec59fabdbd2d352430dbd78e8c6b99f9b"
"Especiales Airy","Mecánica de los Medios Continuos","Especiales Airy.pdf","4957417","08/ea/08eaa4def278acc029f57d034a6633f864d3399f"
"Examen Polares","Mecánica de los Medios Continuos","Examen 24-2-2022 Flex Simple - Airy Polares.pdf","4263665","cb/e2/cbe2cb14a21d97a1cb1899b53908196e4d21fdd3"
"EXAMEN RÓTULAS DIC 2021","Mecánica de los Medios Continuos","Examen Rótulas Dic 21.pdf","1891135","66/de/66de9441d4fa0a8fee05e3c62fe8ec4acc82d1f1"
"Examen Rótulas Dic 2021","Mecánica de los Medios Continuos","Examen Rótulas Dic 21.pdf","1891135","66/de/66de9441d4fa0a8fee05e3c62fe8ec4acc82d1f1"
"Examen Tirante","Mecánica de los Medios Continuos","Repaso Resistencia 2.pdf","3484957","65/4c/654c38b7e4080dc9a62628b3d969cb185f1dd547"
"Formulario ","Mecánica de los Medios Continuos","Formulario.pdf","905563","06/77/06777759efb052ce5fe7bc24ce4ad1558d8bbcc1"
"Formulario Elasticidad ","Mecánica de los Medios Continuos","Formulario Elasticidad.pdf","930381","ff/44/ff44e49c67d19189ce5ddec01aff4ff9f7c0b455"
"Líneas Isostáticas","Mecánica de los Medios Continuos","Lineas isostáticas y puntos singulares.pdf","641110","a9/b4/a9b4d8a292600664f333361df08cebc9d8ab7e7c"
"Novedades Elasticidad","Mecánica de los Medios Continuos","Elasticidad Novedades.pdf","6074887","09/31/093190483c0168aeaa9bd9aa306572f9bb1ee97f"
" Acción patógena","Microbiología ","TEMA 9 FACTORES DETERMINANTES DE LA ACCIÓN PATÓGENA.pdf","1292174","29/22/29221003c96f2eb1f50db557458ae67e9b35f090"
" Género Staphylococcus","Microbiología ","TEMA 11-COCOS GRAMPOSITIVOS I-STAPHYLOCOCCUS.pdf","1705395","e2/7c/e27c6a6e11f2d4d9cacb0bf9cefc0659299b0c3b"
"CLASIFICACIÓN DE BALTIMOR","Microbiología ","BALTIMOR.jpg","85337","ce/a0/cea0c8743c7d3ef2c0b8d1a19949d6f64c61a998"
"CRECIMIENTO - RESUMEN","Microbiología ","CRECIMIENTO BACTERIANO.pdf","2151444","49/1d/491da8a16f3f9714ca70b88ceb0979be550af96f"
"Diagnóstico microbiológico","Microbiología ","TEMA 10 DIAGNÓSTICO MICROBIOLÓGICO.pdf","4721662","70/87/70879fa97a8634714e009806ffc2371736371cdf"
"Género Bartonella y Brucella","Microbiología ","TEMA 17 ORDEN RHIZOBIALES_BRUCELLA-BARTONELLA.pdf","516949","d6/aa/d6aa2e68709514709f78ac4a8dc09a6d6632c593"
"Genero Clostridium.","Microbiología ","TEMA 15 CLASE CLOSTRIDIA.pdf","1090674","5d/d5/5dd5ad646ee189f519907adc28ba5776bf097cf0"
"Género Mycobacterium","Microbiología ","TEMA 14 BACILOS AAR.pdf","1959996","44/00/440072d48bbc84d29fdb47ad8e50c0504e88a932"
"Género Streptococcus y Enterococcus","Microbiología ","TEMA 12 COCOS GRAMPOSITIVOS II-STREPTOCOCCUS-ENTEROCOCCUS.pdf","2453073","2d/78/2d78882c34537c5fefb990d2b874ac80e1c76882"
"Géneros Corynebacterium, Listeria , Bacillus y Lactobacillus","Microbiología ","TEMA 13 BACILOS GRAMPOSITIVOS (I).pdf","1321791","07/c3/07c355013e5e74b9273d47833e516fdbfabe2e7c"
"Géneros Neisseria, Haemophilus, Pasteurella, Francisella y Brucella.","Microbiología ","Tema 18. Géneros Neisseria, Hemophilus, Pasteurella, Francisella, Brucella.pdf","709609","1a/81/1a81ec36049925e0fd49c1894cb2092ec37890ed"
"Géneros Rickettsia, Ehrlichia y Anaplasma","Microbiología ","TEMA 16 ORDEN RICKETTSIALES RICKETTSIA, ORIENTIA, EHRLICHIA Y ANAPLASMA.pdf","1096354","eb/4d/eb4da0dc82e614e1b8832c70e6907ed4fcb7b0ff"
"Genética bacteriana (I)","Microbiología ","Genética bacteriana (I).pdf","1857811","21/59/215913b191f38f706ddc6d9bd73b1eef055f4cb6"
"Genética bacteriana (II)","Microbiología ","Genética bacteriana (II).pdf","1988261","d3/5a/d35af8b96b2e11ad85e8d3799b064b1064784561"
"Genética bacteriana (III)","Microbiología ","Genética bacteriana (III).pdf","1628790","93/cc/93ccddd10df3215f259a4c3b528520bacd8dcb0c"
"Genética bacteriana (IV)","Microbiología ","Genética bacteriana (IV).pdf","1373782","67/61/6761bdf9431b61b001e8b36c6c88ee0692bbf483"
"Genética bacteriana (V)","Microbiología ","Genética bacteriana (V).pdf","1290458","57/f3/57f3f44ec01ff7e27acdbd2ff64c05a942d1c9b8"
"Genética bacteriana (VI)","Microbiología ","Genética bacteriana (VI).pdf","1303033","e9/14/e9146b8e914a44375522556308321daea7db7a86"
"Historia","Microbiología ","2023-MG1-PRESENTACIÓN-INTRODUCCIÓN HISTÓRICA.pdf","3430490","11/f3/11f3d6ba913cc283d3466ef67b8ca8be9a0645b4"
"MATERIAL EXTRA -  MEDIOS DE CULTIVO RESUMEN","Microbiología ","MEDIOS DE CULTIVO.pdf","4511782","09/4d/094d819eeb76d0fe5af0d9749b6f6dd22fa7df60"
"MATERIAL EXTRA -  NUTRICION RESUMEN","Microbiología ","nutrición y condiciones fisicoquímicas.pdf","3520940","cb/6e/cb6eeb063dbfc906918beea49fc9d1c0f61efab3"
"MATERIAL EXTRA - ANTIBIOGRAMA RESUMEN","Microbiología ","ANTIBIOGRAMA.pdf","2380523","3d/ed/3ded017782c640823aec4c0248c6fe9097eed724"
"MATERIAL EXTRA - CRECIMIENTO RESUMEN","Microbiología ","CRECIMIENTO BACTERIANO.pdf","2151444","49/1d/491da8a16f3f9714ca70b88ceb0979be550af96f"
"MATERIAL EXTRA - ESTERILIZACIÓN RESUMEN","Microbiología ","ESTERILIZACIÓN.pdf","6172211","b5/09/b509cdfb8d9cdb78d8276da9112355a1cd7c9461"
"MATERIAL EXTRA - GENÉTICA BACTERIANA RESUMEN","Microbiología ","GENÉTICA BACTERIANA.pdf","4743477","95/3a/953ac0552a24a5d0e3744d5dfaea87cca269310b"
"MATERIAL EXTRA - RESISTENCIA ANTIMICROBIANOS RESUMEN","Microbiología ","RESISTENCIA ANTIBIOTICOS.pdf","1618212","2f/4a/2f4a5052035d2dd9250db534d4d01f2d8f424665"
"MATERIAL EXTRA - RESUMEN","Microbiología ","ESTRUCTURAS CELULARES.pdf","8214207","4e/0b/4e0b249e60e5aa1b0787b1887e965f84f0b5cb49"
"MATERIAL EXTRA - RESUMEN  BORRELIA - LEPTOSPIRA Y TREPONEMA","Microbiología ","ESPIROQUETAS.pdf","4676218","b2/bc/b2bcab98af9eba459a1f3a924f3745c1e1d2fa01"
"MATERIAL EXTRA - RESUMEN  LEGIONELLA","Microbiología ","LEGIONELLA.pdf","1783782","2d/9d/2d9de62539c35dc614397428b815d809a01603f5"
"MATERIAL EXTRA - RESUMEN  STREPTOCOCCUS Y ENTEROCOCCUS","Microbiología ","ESTREPTOCOCCUS Y ENTEROCOCCUS.pdf","5971089","06/b4/06b439c49c6d045ecc9f284863832dba5dc5fafe"
"MATERIAL EXTRA - RESUMEN -STAPHYLOCOCCUS","Microbiología ","STAPHYLOCOCCUS.pdf","2097152","3b/8b/3b8b4351a791f28e3f23d84fb31060342b0cad75"
"MATERIAL EXTRA - RESUMEN BACILLUS","Microbiología ","BACILLUS.pdf","2561577","42/0d/420d2aa9c2aa15c2696b0b185ff0a00c317b94ee"
"MATERIAL EXTRA - RESUMEN CLOSTRIDIUM","Microbiología ","CLOSTRIDIUM.pdf","4952230","05/95/0595fc8e8533d894e2235a0cc83d0407491b4427"
"MATERIAL EXTRA - RESUMEN CORYNEBACTERIUM","Microbiología ","CORYNEBACTERIUM.pdf","1621828","a1/fc/a1fc6a77238cac8c60d26de3156ddac1f1578e2b"
"MATERIAL EXTRA - RESUMEN ENTEROBACTERIAS","Microbiología ","ENTEROBACTERIAS.pdf","4194304","17/e4/17e485a442da3b48367f5478c00c6274dc9a686b"
"MATERIAL EXTRA - RESUMEN HAEMOPHILUS - FRANCISELLA - BRUCELLA","Microbiología ","HAEMOPHILUS - FRANCISELLA - BRUCELLA.pdf","5792197","23/57/23576b78c89cf299c0ee7107618ddf6e7b60daf7"
"MATERIAL EXTRA - RESUMEN LISTERIA","Microbiología ","LISTERIA.pdf","1635533","a1/23/a123dbfe28bea8535b973856dd2065b7ca064235"
"MATERIAL EXTRA - RESUMEN MYCOBACTERIUM Y NOCARDIA","Microbiología ","MYCOBACTERIUM Y NOCARDIA.pdf","7096704","b3/6d/b36db08e249497898e5d9b30e055ae8d91691402"
"MATERIAL EXTRA - RESUMEN MYCOPLASMA Y CLAMIDIA","Microbiología ","MYCOPLASMA Y CLAMIDIAS.pdf","3435445","57/6b/576b8bcbda86da811850ed576331eec484d3bb55"
"MATERIAL EXTRA - RESUMEN NISSERIA","Microbiología ","NISSERIA.pdf","3235364","7e/8d/7e8d84765f62ff3b6581a70c6ad3651d83836667"
"MATERIAL EXTRA - RESUMEN PSEUDOMONAS","Microbiología ","PSEUDOMONAS.pdf","1630042","4e/63/4e63917fe8df22f21101fc2214210e13c4ddb2a0"
"MATERIAL EXTRA - RESUMEN RICKETTSIA-COXIELLA. EHRLICHIA -ANAPLASMA","Microbiología ","OTRAS.pdf","2263648","96/90/9690c9a5a046a877f5838aaac812ac4c5c9a57b6"
"MATERIAL EXTRA - RESUMEN VIBRIO-AEROMONAS- CAMPYLOBACTER- HELYCOBACTER","Microbiología ","VIBRIO - AEROMONAS- CAMPYLOBACTER - HELYCOBACTER.pdf","3674794","9d/0a/9d0aeef5d5bba3c8c9dc704ebebd30b22d638536"
"MATERIAL EXTRA - TINCIONES RESUMEN","Microbiología ","TINCIONES.pdf","2884923","7d/9c/7d9c8bd54153bcbbd85ce14ba7d33a825cd20d22"
"Parasitología (I)","Microbiología ","Parasitología (I).pdf","2494380","27/dd/27dd966ee8bc66f5e66788450a843814350db0b7"
"Parasitología (II)","Microbiología ","Parasitología (II).pdf","3142417","36/4c/364cfedcb8b218ef5dd20feefda144e8750a738c"
"Parasitología (III)","Microbiología ","Parasitología (III).pdf","2752892","18/47/1847ed001cd5ad7e2c11778a153987eb2b319cf6"
"Parasitología (IV)","Microbiología ","Parasitología (IV).pdf","2377914","cc/15/cc15bfc70d5d25ea847e89d3a16037ba32927eb2"
"Resistencia a los antimicrobianos","Microbiología ","TEMA 8 MECANISMOS DE RESISTENCIA A ANTIMICROBIANOS.pdf","1062584","6c/a5/6ca5b3085cbc0a314bea652f152abbbb5d8c26fc"
"Taxonomia","Microbiología ","2023-MG2-INTRODUCCIÓN A LA MICROBIOLOGÍA MÉDICA.pdf","763120","89/a4/89a433c27b451c2a0744fc45b596400a7ee1f843"
"Tema 22. Virología general","Microbiología ","Tema 22. Virología general.pdf","1283618","de/b9/deb9baae3f49a108cea33380fff2216e9e486643"
"Tema 23 (I). Virus ARN","Microbiología ","Tema 23 (I). Virus ARN.pdf","1024953","fe/3a/fe3aa315640f30ea7c2ae731d19e5e59b633fac5"
"Tema 24. Virus ADN","Microbiología ","Tema 24. Virus ADN.pdf","1199920","73/73/737367f5db3ff8684b0b8420dd6924bb840d7f88"
"Tema 25. Virus de las hepatitis y priones","Microbiología ","Tema 25. Virus de las hepatitis y priones.pdf","888503","99/4e/994e1c72f1b4807f67c4c7e39bdd5e13a28072bb"
"Tema 26. Retrovirus. Virus de la inmunodeficiencia humana","Microbiología ","Tema 26. Retrovirus. Virus de la inmunodeficiencia humana.pdf","1136005","6a/fd/6afd64a6311a459cb8185129963bd38beea5042b"
"TEMA 4 ESTRUCTURA BACTERIANA II-ELEMENTOS FACULTATIVOS","Microbiología ","TEMA 4 ESTRUCTURA BACTERIANA II-ELEMENTOS FACULTATIVOS.pdf","1405827","ea/50/ea50236faf3659843df98af7b2ba589d9c2c98cd"
"TEMA 5 FISIOLOGÍA BACTERIANA I-METABOLISMO Y DESARROLLO","Microbiología ","TEMA 5 FISIOLOGÍA BACTERIANA I-METABOLISMO Y DESARROLLO.pdf","909593","31/26/312628bc4afea8699d434b38ace3d0ee0547c1bb"
"TEMA 5 FISIOLOGÍA BACTERIANA I-METABOLISMO Y DESARROLLO","Microbiología ","TEMA 5 FISIOLOGÍA BACTERIANA I-METABOLISMO Y DESARROLLO.pdf","909593","31/26/312628bc4afea8699d434b38ace3d0ee0547c1bb"
"TEMA 6 METABOLISMO BACTERIANO II-CRECIMIENTO","Microbiología ","TEMA 6 METABOLISMO BACTERIANO II-CRECIMIENTO.pdf","1898965","fa/96/fa967690bd24d19583345ccfe2717310c6fa898d"
"TEMA 7 ANTIMICROBIANOS","Microbiología ","TEMA 7 ANTIMICROBIANOS.pdf","1683125","bd/01/bd01a13774c055202790a6b21de1af1318c5596e"
"TEMA 7 ANTIMICROBIANOS","Microbiología ","TEMA 7 ANTIMICROBIANOS.pdf","2119596","73/4b/734b10addd1970bbf394b7db7939a7ec185764e0"
"TEMA3 ESTRUCTURA BACTERIANA I-ELEMENTOS OBLIGADOS","Microbiología ","TEMA3 ESTRUCTURA BACTERIANA I-ELEMENTOS OBLIGADOS.pdf","3741546","78/59/78599def284f711ac2e1ff9f9cb627dcf21f7e9b"
" DIAPOSITIVAS CORYNEBACTERIUM","Microbiología Odontología","Tema 15 Corynebacterium [Autoguardado].pdf","5185432","b5/96/b5966ebca252d10de24db4c04766e40a782dee8f"
" TEMA 28 - MICROBIOLOGIA ORAL PRESENTACIONES","Microbiología Odontología","tema 28.pdf","1015160","a6/0f/a60f1db0a4a2504acf74b4d5541ef319e90416c8"
" TEMA 2A - BACTERIOLOGÍA GENERAL","Microbiología Odontología","Tema 2a Estructura bacteriana.pdf","3155234","a6/66/a666c0528584475ba6ee6b0865bf17a145d56bbc"
"APUNTES  TEMA 13 - STAPHYLOCOCCUS","Microbiología Odontología","wuolah-free-Tema-13-Staphylococcus.pdf","435770","44/73/44738932f58c8d5d0d7a318558199371f0d51241"
"APUNTES  TEMA 16 - NEISSERIA","Microbiología Odontología","wuolah-free-Tema-16-Genero-neisseria.pdf","259523","db/d4/dbd44c22ec0279d593537e5c0c7bd82e8defe724"
"APUNTES  TEMA 18 - BACTERIAS ANAEROBIAS","Microbiología Odontología","wuolah-free-Tema-18-Bacterias-anaerobias.pdf","512756","f4/35/f43530cf571d1901c31be4c233c0460ba9d336e3"
"APUNTES  TEMA 19 - TUBERCULOSIS Y LEPRA","Microbiología Odontología","wuolah-free-Tema-19-Tuberculosis.pdf","458447","ee/fb/eefb5d64a295c76516f92deda6fe85717c876cf2"
"APUNTES  TEMAS 12 - INMUNIDAD EN LAS INFECCIONES: ENFERMEDADES BUCALES","Microbiología Odontología","wuolah-free-Tema-12-Inmunidad-en-las-infecciones-enfermedades-bucales.pdf","461840","c6/f6/c6f630f0fafcd84bf1d3720592927d54a2e5a603"
"APUNTES TEMA 14 - STREPTOCOCCUS","Microbiología Odontología","wuolah-free-Tema-14-Genero-Streptococcus.pdf","504201","d8/83/d8831e2c1351212982b98b77a4c4bdf21df85586"
"APUNTES TEMA 15 - CORYNEBACTERIUM","Microbiología Odontología","wuolah-free-Tema-15-Corynebacterium-y-otros-bacilos-grampositivos.pdf","261524","a4/4b/a44b9e4d0c25dc21219ffb68a499779c2023a6b6"
"APUNTES TEMA 17 ENTEROBACTERIAS","Microbiología Odontología","wuolah-free-Tema-17-Familia-enterobacteriaceae-y-familia-Pseudomonadaceae.pdf","603366","bc/5b/bc5bd3535e690e02c0c86183b0dbd23236e57183"
"APUNTES TEMA 17 ENTEROBACTERIAS","Microbiología Odontología","wuolah-free-Tema-17-Familia-enterobacteriaceae-y-familia-Pseudomonadaceae.pdf","603366","bc/5b/bc5bd3535e690e02c0c86183b0dbd23236e57183"
"APUNTES TEMA 20 - ESPIROQUETAS","Microbiología Odontología","wuolah-free-Tema-20-Orden-spirochaetales.pdf","307379","31/08/3108ecfb79180345b44e51baf8ae16a03871e8b3"
"APUNTES TEMA 21- GENERALIDADES VIRUS","Microbiología Odontología","wuolah-free-Tema-21-Virologia-general.pdf","607399","fe/49/fe49e9e253427b5c0eb6e56ea317d38b18185b90"
"APUNTES TEMA 22 - ORTHOMYXOVIRUS Y PARAMYXOVIRUS","Microbiología Odontología","wuolah-free-Tema-22-Orthomyxovirus-y-paramyxovirus.pdf","279678","dd/c4/ddc4441ae109af3b9c5b0959f1ae3477d3cf74ca"
"APUNTES TEMA 23 - HERPESVIRIDAE -ADENOVIRIDAE-PAPILLOMAVIRIDAE-POLYOMAVIRIDAE - POXVIRIDAE","Microbiología Odontología","wuolah-free-Tema-23-Herpesviridae-adenoviridae-papillomaviridae-polyomaviridae-y-poxviridae.pdf","816085","80/0e/800e087b4061e84a6244942576e22f5876e40a52"
"APUNTES TEMA 24 - VIRUS DE LA HEPATITIS","Microbiología Odontología","wuolah-free-Tema-24-Virus-de-la-hepatitis.pdf","675847","81/6c/816c0af39e2a59162a4f1f286552033ae3c2df7d"
"APUNTES TEMA 25 - VIH","Microbiología Odontología","wuolah-free-Tema-25-Virus-de-la-inmunodeficiencia-humana-VIH.pdf","633225","87/17/87175e0cc250ac2d14124a7aae55e45577dea4ec"
"APUNTES TEMA 26 - MICOLOGIA","Microbiología Odontología","wuolah-free-Tema-26-Micologia-general.pdf","270545","5a/78/5a7899b9e2465b78ce96d9df6274bae79692ddd0"
"APUNTES TEMA 27 - ANTIMICROBIANOS - ANTIVIRALES - ANTIFÚNGICOS","Microbiología Odontología","wuolah-free-Tema-27-Antimicrobianos-antivirales-y-antifungicos.pdf","250851","4c/39/4c3929330deff183c2aa8e4c22d4961d30d4dffa"
"APUNTES TEMA 29 - PLACA DENTAL","Microbiología Odontología","wuolah-free-Tema-29-Placa-dental.pdf","273897","65/fa/65fac8f588a9e5be89cf7e52798f8347e17e56de"
"APUNTES TEMA 30 -CARIES DENTAL","Microbiología Odontología","wuolah-free-Tema-30-Caries-dental.pdf","286974","6c/35/6c356d4b1be1a44f55a78516554c82c4dcda0b2a"
"APUNTES TEMAS 28 - MICROBIOLOGIA ORAL","Microbiología Odontología","wuolah-free-Tema-28-Microbiologia-oral.pdf","462165","c9/d3/c9d3452fd8135d09cfdf7cae5395d31c068533d4"
"BALTIMOR","Microbiología Odontología","virus2.jpg","85337","ce/a0/cea0c8743c7d3ef2c0b8d1a19949d6f64c61a998"
"DIAPOSITIVAS  STREPTOCOCCUS","Microbiología Odontología","Tema 14 Estreptococos.pdf","3702831","83/d6/83d6fdfece023044bffa402635f0a0e171530aad"
"DIAPOSITIVAS ENTEROBACTERIAS","Microbiología Odontología","Tema 17a - Enterobacterias.pdf","5771419","45/3e/453e40262046c37cb742f991089ce2862e46b9c6"
"DIAPOSITIVAS INMUNIDAD EN LAS INFECCIONES: ENFERMEDADES BUCALES","Microbiología Odontología","Tema 12 Micro OD.pdf","2014575","52/1f/521f1f7199de7bbdfb4baaad64ec4800149e0bce"
"DIAPOSITIVAS NEISSERIA","Microbiología Odontología","Tema 16 Neisseria.pdf","5836955","b7/ff/b7ff941ed870ebb919ba8929f537f43562914af5"
"DIAPOSITIVAS STAPHYLOCOCCUS","Microbiología Odontología","Tema 13 Staphylococcus.pdf","2644433","04/68/0468903e0a23ea4c2e3a105d27ab85a75f99e23a"
"GENERALIDADES VIRUS","Microbiología Odontología","TEMA 21 GENERALIDADES VIRUS_2024.pdf","3108617","5c/8d/5c8dce1c095c683e95ab3830c7c4eeef17662271"
"LABORATORIO 1","Microbiología Odontología","wuolah-free-Laboratorio MICROBIOLOGIA 2024.pdf","384505","e8/27/e827266080b18142f72a59b1e3a212b4151206d3"
"MAPA CONCEPTUAL NEISSERIA","Microbiología Odontología","1.jpg","89143","d3/01/d30183d83ef34f52be2560a827ff996f1c98ba15"
"PREGUNTAS DESAROLLO","Microbiología Odontología","Preguntas desarrollo microbiologia.docx","142593","09/88/09882ec424637a68455be206eb1f2f681e8f37ec"
"PRESENTACION TEMA 11 - RESPUESTA INMUNE ADAPTATIVA  A","Microbiología Odontología","Tema 11 Inmuno adaptativa Parte A.pdf","5018975","27/87/27872d17a36f2cc60fa8f8720f091f11ef2c44dd"
"TABLA  AGENTES FÍSICOS Y QUÍMICOS DESINFECCIÓN","Microbiología Odontología","Tabla_Agentes_Desinfección_Esterilización.docx","30436","75/55/7555874dc1903705d3011ca7a57553eeddc8dcd0"
"TABLA BACILOS GRAM POSITIVOS","Microbiología Odontología","TABLA BACILOS GRAM POSITIVOS.jpg","67449","1b/f9/1bf9fe29533bd38112595e4354596c145f311b7a"
"TABLAS","Microbiología Odontología","TABLAS RESUMEN.pptx","13559277","9c/ff/9cfffd4f322b60cbae5e4a4136b29d80801bc0d5"
"TEM A7 RELACIÓN HUÉSPEDPARÁSITO MODELOS. FLORA NORMAL. COLONIZACIÓN. PODER PATÓGENO Y VIRULENCIA","Microbiología Odontología","TEMA 7.pdf","666399","e0/c7/e0c7129d5a51231e7c587a06811bb2ac4c383674"
"TEMA 1","Microbiología Odontología","TEMA 1 b 2.pdf","1290878","79/f4/79f4b5428736eb39e37f88ac585d990a1b4eb0b7"
"TEMA 10 - RESPUESTA INMUNE INNATA ","Microbiología Odontología","Tema 10.pdf","8107561","c5/f7/c5f75dc4e391daa53b073e2f0b27a6e58a2ff0b0"
"TEMA 10 - RESPUESTA INMUNE INNATA","Microbiología Odontología","Tema 10 Inmunología.pdf","6478759","b4/1c/b41c407e61510d419620d4652a6a47b2ba274168"
"TEMA 11 - PARTE 1","Microbiología Odontología","Tema 11 segunda parte.pdf","7424812","36/b3/36b34bc5b1c075af490227c5e738617aefd13250"
"TEMA 11 - PARTE 2","Microbiología Odontología","TEMA 2 a.pdf","1245441","f5/49/f5499d14719d72faf0abec27fdf013f2fe433d16"
"TEMA 11 - RESPUESTA INMUNE ADAPTATIVA B","Microbiología Odontología","Tema 11 Inmuno adaptativa Parte B.pdf","5278504","cf/73/cf73b15f4ee9d7eb0e8807428d885690175acb10"
"TEMA 18 - BACTERIAS ANAEROBIAS","Microbiología Odontología","TEMA 18 BACTERIAS ANAEROBIAS.pdf","2920767","92/b9/92b9953acb428fe938146370d7aaa464919c3f9f"
"TEMA 19 - TUBERCULOSIS Y LEPRA","Microbiología Odontología","Tema 19 Tuberculosis.pdf","5384587","38/86/388663f082f8352a8a78c4d68f4d26bc7a1700d6"
"TEMA 1A - EL MUNDO MICROBIANO. NIVELES DE ORGANIZACIÓN CELULAR","Microbiología Odontología","Tema 1a Introducción a la Microbiología.pdf","2820805","79/7b/797b22a16ce87c4b8b781fbc7ce2c0b94cc643c5"
"TEMA 1A - EL MUNDO MICROBIANO. NIVELES DE ORGANIZACIÓN CELULAR","Microbiología Odontología","Tema 1a Introducción a la Microbiología.pdf","2820805","79/7b/797b22a16ce87c4b8b781fbc7ce2c0b94cc643c5"
"TEMA 1B - EL MUNDO MICROBIANO. NIVELES DE ORGANIZACIÓN CELULAR","Microbiología Odontología","Tema 1b.pdf","5172647","66/74/6674e49b10289691ddfba39699b7ccb98bd7968e"
